City,State,Country,debutYear,freq,lat,long
Sacramento, CA, USA,1989,1,38.5810606,-121.493895
Sacramento, CA, USA,1991,1,38.5810606,-121.493895
Sacramento, CA, USA,1992,1,38.5810606,-121.493895
Sacramento, CA, USA,1993,3,38.5810606,-121.493895
Sacramento, CA, USA,1995,1,38.5810606,-121.493895
Sacramento, CA, USA,1996,1,38.5810606,-121.493895
Sacramento, CA, USA,1997,1,38.5810606,-121.493895
Sacramento, CA, USA,1999,1,38.5810606,-121.493895
Sacramento, CA, USA,2001,1,38.5810606,-121.493895
Sacramento, CA, USA,2002,1,38.5810606,-121.493895
Sacramento, CA, USA,2003,1,38.5810606,-121.493895
Sacramento, CA, USA,2004,4,38.5810606,-121.493895
Sacramento, CA, USA,2006,2,38.5810606,-121.493895
Sacramento, CA, USA,2007,1,38.5810606,-121.493895
Sacramento, CA, USA,2008,2,38.5810606,-121.493895
Sacramento, CA, USA,2009,1,38.5810606,-121.493895
Sacramento, CA, USA,2010,1,38.5810606,-121.493895
Sacramento, CA, USA,2011,3,38.5810606,-121.493895
Sacramento, CA, USA,2017,4,38.5810606,-121.493895
Sacramento, CA, USA,2018,2,38.5810606,-121.493895
Sacramento, CA, USA,2020,2,38.5810606,-121.493895
Safford, AZ, USA,2003,1,32.8339546,-109.70758
Safford, AZ, USA,2008,1,32.8339546,-109.70758
Saginaw, MI, USA,1983,1,43.4200387,-83.9490365
Salem, IN, USA,1993,1,39.337377,-82.112171
Salem, MA, USA,1991,1,44.9391565,-123.033121
Salem, OR, USA,1986,1,44.9391565,-123.033121
Salem, OR, USA,1995,1,44.9391565,-123.033121
Salem, OR, USA,1999,1,44.9391565,-123.033121
Salem, OR, USA,2007,1,44.9391565,-123.033121
Salem, OR, USA,2008,1,44.9391565,-123.033121
Salem, OR, USA,2017,1,44.9391565,-123.033121
Salina, KS, USA,1993,1,38.8402805,-97.6114237
Salina, KS, USA,2000,1,38.8402805,-97.6114237
Salina, KS, USA,2009,1,38.8402805,-97.6114237
Salinas, CA, USA,1971,1,36.6744117,-121.6550372
Salinas, CA, USA,1978,1,36.6744117,-121.6550372
Salinas, CA, USA,1980,1,36.6744117,-121.6550372
Salinas, CA, USA,1988,1,36.6744117,-121.6550372
Salinas, CA, USA,2000,1,36.6744117,-121.6550372
Salisbury, MD, USA,2018,1,38.366027,-75.6009964
Salisbury, NC, USA,2000,1,35.6709727,-80.4742261
Salisbury, NC, USA,2008,1,35.6709727,-80.4742261
Salt Lake City, UT, USA,1972,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,1973,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,1980,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,1986,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,1987,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,1999,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,2001,4,40.7596198,-111.8867975
Salt Lake City, UT, USA,2003,1,40.7596198,-111.8867975
Salt Lake City, UT, USA,2004,1,40.7596198,-111.8867975
San Angelo, TX, USA,1971,1,31.4648357,-100.4398442
San Angelo, TX, USA,1977,1,31.4648357,-100.4398442
San Angelo, TX, USA,1986,1,31.4648357,-100.4398442
San Angelo, TX, USA,1992,1,31.4648357,-100.4398442
San Angelo, TX, USA,2001,2,31.4648357,-100.4398442
San Antonio, TX, USA,1972,1,29.4246002,-98.4951405
San Antonio, TX, USA,1976,2,29.4246002,-98.4951405
San Antonio, TX, USA,1979,2,29.4246002,-98.4951405
San Antonio, TX, USA,1980,1,29.4246002,-98.4951405
San Antonio, TX, USA,1983,1,29.4246002,-98.4951405
San Antonio, TX, USA,1985,1,29.4246002,-98.4951405
San Antonio, TX, USA,1987,1,29.4246002,-98.4951405
San Antonio, TX, USA,1989,1,29.4246002,-98.4951405
San Antonio, TX, USA,1996,1,29.4246002,-98.4951405
San Antonio, TX, USA,2000,1,29.4246002,-98.4951405
San Antonio, TX, USA,2002,1,29.4246002,-98.4951405
San Antonio, TX, USA,2004,3,29.4246002,-98.4951405
San Antonio, TX, USA,2006,1,29.4246002,-98.4951405
San Antonio, TX, USA,2009,1,29.4246002,-98.4951405
San Antonio, TX, USA,2011,1,29.4246002,-98.4951405
San Antonio, TX, USA,2012,1,29.4246002,-98.4951405
San Antonio, TX, USA,2013,1,29.4246002,-98.4951405
San Antonio, TX, USA,2017,1,29.4246002,-98.4951405
San Benito, TX, USA,2000,1,26.1326237,-97.630791
San Bernardino, CA, USA,1976,1,34.8253019,-116.0833144
San Bernardino, CA, USA,1981,2,34.8253019,-116.0833144
San Bernardino, CA, USA,1983,1,34.8253019,-116.0833144
San Bernardino, CA, USA,1986,1,34.8253019,-116.0833144
San Bernardino, CA, USA,1990,1,34.8253019,-116.0833144
San Bernardino, CA, USA,1995,2,34.8253019,-116.0833144
San Bernardino, CA, USA,1998,1,34.8253019,-116.0833144
San Bernardino, CA, USA,2000,1,34.8253019,-116.0833144
San Bernardino, CA, USA,2001,1,34.8253019,-116.0833144
San Bernardino, CA, USA,2006,1,34.8253019,-116.0833144
San Diego, CA, USA,1970,1,32.7174202,-117.1627728
San Diego, CA, USA,1972,3,32.7174202,-117.1627728
San Diego, CA, USA,1973,1,32.7174202,-117.1627728
San Diego, CA, USA,1974,2,32.7174202,-117.1627728
San Diego, CA, USA,1976,1,32.7174202,-117.1627728
San Diego, CA, USA,1979,1,32.7174202,-117.1627728
San Diego, CA, USA,1980,1,32.7174202,-117.1627728
San Diego, CA, USA,1981,1,32.7174202,-117.1627728
San Diego, CA, USA,1983,2,32.7174202,-117.1627728
San Diego, CA, USA,1984,2,32.7174202,-117.1627728
San Diego, CA, USA,1985,2,32.7174202,-117.1627728
San Diego, CA, USA,1986,2,32.7174202,-117.1627728
San Diego, CA, USA,1987,2,32.7174202,-117.1627728
San Diego, CA, USA,1988,2,32.7174202,-117.1627728
San Diego, CA, USA,1989,1,32.7174202,-117.1627728
San Diego, CA, USA,1991,3,32.7174202,-117.1627728
San Diego, CA, USA,1992,1,32.7174202,-117.1627728
San Diego, CA, USA,1994,2,32.7174202,-117.1627728
San Diego, CA, USA,1995,1,32.7174202,-117.1627728
San Diego, CA, USA,1996,1,32.7174202,-117.1627728
San Diego, CA, USA,1997,4,32.7174202,-117.1627728
San Diego, CA, USA,1998,2,32.7174202,-117.1627728
San Diego, CA, USA,1999,3,32.7174202,-117.1627728
San Diego, CA, USA,2000,3,32.7174202,-117.1627728
San Diego, CA, USA,2001,3,32.7174202,-117.1627728
San Diego, CA, USA,2002,8,32.7174202,-117.1627728
San Diego, CA, USA,2003,2,32.7174202,-117.1627728
San Diego, CA, USA,2004,4,32.7174202,-117.1627728
San Diego, CA, USA,2005,1,32.7174202,-117.1627728
San Diego, CA, USA,2006,4,32.7174202,-117.1627728
San Diego, CA, USA,2007,1,32.7174202,-117.1627728
San Diego, CA, USA,2008,2,32.7174202,-117.1627728
San Diego, CA, USA,2009,3,32.7174202,-117.1627728
San Diego, CA, USA,2010,4,32.7174202,-117.1627728
San Diego, CA, USA,2011,1,32.7174202,-117.1627728
San Diego, CA, USA,2012,2,32.7174202,-117.1627728
San Diego, CA, USA,2013,1,32.7174202,-117.1627728
San Diego, CA, USA,2014,1,32.7174202,-117.1627728
San Diego, CA, USA,2015,4,32.7174202,-117.1627728
San Diego, CA, USA,2016,4,32.7174202,-117.1627728
San Diego, CA, USA,2017,3,32.7174202,-117.1627728
San Diego, CA, USA,2018,4,32.7174202,-117.1627728
San Diego, CA, USA,2019,5,32.7174202,-117.1627728
San Dimas, CA, USA,2004,1,34.1066756,-117.8067257
San Dimas, CA, USA,2011,1,34.1066756,-117.8067257
San Dimas, CA, USA,2015,1,34.1066756,-117.8067257
San Dimas, CA, USA,2017,1,34.1066756,-117.8067257
San Dimas, CA, USA,2019,1,34.1066756,-117.8067257
San Fernando, CA, USA,1972,1,34.28497,-118.437652
San Fernando, CA, USA,1983,1,34.28497,-118.437652
San Fernando, CA, USA,1988,1,34.28497,-118.437652
San Fernando, CA, USA,2015,1,34.28497,-118.437652
San Francisco, CA, USA,1970,2,37.7790262,-122.419906
San Francisco, CA, USA,1972,3,37.7790262,-122.419906
San Francisco, CA, USA,1973,1,37.7790262,-122.419906
San Francisco, CA, USA,1974,2,37.7790262,-122.419906
San Francisco, CA, USA,1975,2,37.7790262,-122.419906
San Francisco, CA, USA,1977,2,37.7790262,-122.419906
San Francisco, CA, USA,1980,2,37.7790262,-122.419906
San Francisco, CA, USA,1982,2,37.7790262,-122.419906
San Francisco, CA, USA,1983,3,37.7790262,-122.419906
San Francisco, CA, USA,1984,1,37.7790262,-122.419906
San Francisco, CA, USA,1987,2,37.7790262,-122.419906
San Francisco, CA, USA,1989,1,37.7790262,-122.419906
San Francisco, CA, USA,1990,1,37.7790262,-122.419906
San Francisco, CA, USA,1991,1,37.7790262,-122.419906
San Francisco, CA, USA,1993,1,37.7790262,-122.419906
San Francisco, CA, USA,1995,2,37.7790262,-122.419906
San Francisco, CA, USA,1996,1,37.7790262,-122.419906
San Francisco, CA, USA,1997,1,37.7790262,-122.419906
San Francisco, CA, USA,1999,1,37.7790262,-122.419906
San Francisco, CA, USA,2001,2,37.7790262,-122.419906
San Francisco, CA, USA,2002,1,37.7790262,-122.419906
San Francisco, CA, USA,2003,1,37.7790262,-122.419906
San Francisco, CA, USA,2007,1,37.7790262,-122.419906
San Francisco, CA, USA,2013,2,37.7790262,-122.419906
San Francisco, CA, USA,2017,2,37.7790262,-122.419906
San Francisco, CA, USA,2019,2,37.7790262,-122.419906
San Francisco, CA, USA,2020,1,37.7790262,-122.419906
San Gabriel, CA, USA,1985,1,34.0990733,-118.1085682
San Gabriel, CA, USA,1991,1,34.0990733,-118.1085682
San Gabriel, CA, USA,1993,1,34.0990733,-118.1085682
San Gabriel, CA, USA,1996,1,34.0990733,-118.1085682
San Gabriel, CA, USA,2008,1,34.0990733,-118.1085682
San Jose, CA, USA,1975,1,37.3361905,-121.890583
San Jose, CA, USA,1978,2,37.3361905,-121.890583
San Jose, CA, USA,1979,1,37.3361905,-121.890583
San Jose, CA, USA,1981,1,37.3361905,-121.890583
San Jose, CA, USA,1982,1,37.3361905,-121.890583
San Jose, CA, USA,1983,2,37.3361905,-121.890583
San Jose, CA, USA,1986,1,37.3361905,-121.890583
San Jose, CA, USA,1988,1,37.3361905,-121.890583
San Jose, CA, USA,1989,1,37.3361905,-121.890583
San Jose, CA, USA,1990,1,37.3361905,-121.890583
San Jose, CA, USA,1995,1,37.3361905,-121.890583
San Jose, CA, USA,1998,1,37.3361905,-121.890583
San Jose, CA, USA,2000,2,37.3361905,-121.890583
San Jose, CA, USA,2001,1,37.3361905,-121.890583
San Jose, CA, USA,2002,2,37.3361905,-121.890583
San Jose, CA, USA,2003,1,37.3361905,-121.890583
San Jose, CA, USA,2006,2,37.3361905,-121.890583
San Jose, CA, USA,2007,1,37.3361905,-121.890583
San Jose, CA, USA,2010,1,37.3361905,-121.890583
San Jose, CA, USA,2011,2,37.3361905,-121.890583
San Jose, CA, USA,2013,2,37.3361905,-121.890583
San Jose, CA, USA,2015,1,37.3361905,-121.890583
San Jose, CA, USA,2020,1,37.3361905,-121.890583
San Juan Capistrano, CA, USA,2015,1,33.5016932,-117.6625509
San Leandro, CA, USA,1996,1,37.7249296,-122.1560768
San Leandro, CA, USA,2001,1,37.7249296,-122.1560768
San Leandro, CA, USA,2005,1,37.7249296,-122.1560768
San Leandro, CA, USA,2013,1,37.7249296,-122.1560768
San Luis Obispo, CA, USA,2020,1,35.3540209,-120.3757163
San Manuel, AZ, USA,1996,1,32.6184145,-110.6481488363
San Marcos, TX, USA,2013,1,29.8826436,-97.9405828
San Mateo, CA, USA,1973,1,37.496904,-122.3330573
San Mateo, CA, USA,1981,1,37.496904,-122.3330573
San Mateo, CA, USA,1982,2,37.496904,-122.3330573
San Mateo, CA, USA,1983,1,37.496904,-122.3330573
San Mateo, CA, USA,1984,1,37.496904,-122.3330573
San Mateo, CA, USA,1989,1,37.496904,-122.3330573
San Mateo, CA, USA,1990,2,37.496904,-122.3330573
San Mateo, CA, USA,2014,2,37.496904,-122.3330573
San Mateo, CA, USA,2016,1,37.496904,-122.3330573
San Mateo, CA, USA,2019,1,37.496904,-122.3330573
San Pablo, CA, USA,1970,1,37.9621457,-122.3455263
San Pablo, CA, USA,1977,1,37.9621457,-122.3455263
San Pablo, CA, USA,1986,1,37.9621457,-122.3455263
San Pedro, CA, USA,1972,1,33.7358518,-118.2922934
San Pedro, CA, USA,1976,1,33.7358518,-118.2922934
San Pedro, CA, USA,1977,1,33.7358518,-118.2922934
San Pedro, CA, USA,1984,1,33.7358518,-118.2922934
San Pedro, CA, USA,1986,1,33.7358518,-118.2922934
San Pedro, CA, USA,1993,2,33.7358518,-118.2922934
San Pedro, CA, USA,2013,1,33.7358518,-118.2922934
San Rafael, CA, USA,1978,1,37.9735346,-122.5310874
San Rafael, CA, USA,1980,1,37.9735346,-122.5310874
San Rafael, CA, USA,1990,1,37.9735346,-122.5310874
San Rafael, CA, USA,1993,1,37.9735346,-122.5310874
San Saba, TX, USA,1999,1,31.122268,-98.8397049
Sandersville, GA, USA,1971,1,32.9832812,-82.8116031
Sandpoint, ID, USA,2008,1,48.2765903,-116.5532476
Sandpoint, ID, USA,2011,1,48.2765903,-116.5532476
Sandusky, OH, USA,1978,1,41.4561002,-82.7115813
Sandusky, OH, USA,2008,1,41.4561002,-82.7115813
Sandusky, OH, USA,2009,1,41.4561002,-82.7115813
Sandusky, OH, USA,2010,1,41.4561002,-82.7115813
Sanford, FL, USA,1979,1,28.8117297,-81.2680345
Sanford, FL, USA,1983,1,28.8117297,-81.2680345
Sanford, FL, USA,2001,1,28.8117297,-81.2680345
Sanford, FL, USA,2013,1,28.8117297,-81.2680345
Sanford, NC, USA,1970,1,35.4798757,-79.1802994
Sanford, NC, USA,2017,1,35.4798757,-79.1802994
Sanger, CA, USA,2018,1,36.708006,-119.5559652
Santa Ana, CA, USA,1979,1,33.7494951,-117.8732213
Santa Ana, CA, USA,1984,2,33.7494951,-117.8732213
Santa Ana, CA, USA,1985,1,33.7494951,-117.8732213
Santa Ana, CA, USA,1986,1,33.7494951,-117.8732213
Santa Ana, CA, USA,1987,1,33.7494951,-117.8732213
Santa Ana, CA, USA,1992,1,33.7494951,-117.8732213
Santa Ana, CA, USA,2003,1,33.7494951,-117.8732213
Santa Ana, CA, USA,2007,1,33.7494951,-117.8732213
Santa Ana, CA, USA,2010,1,33.7494951,-117.8732213
Santa Barbara, CA, USA,1976,2,34.4221319,-119.7026673
Santa Barbara, CA, USA,1979,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,1997,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2004,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2005,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2007,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2011,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2014,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2018,1,34.4221319,-119.7026673
Santa Barbara, CA, USA,2019,1,34.4221319,-119.7026673
Santa Clara, CA, USA,1982,1,37.2333253,-121.6846349
Santa Clara, CA, USA,1993,1,37.2333253,-121.6846349
Santa Clara, CA, USA,1996,1,37.2333253,-121.6846349
Santa Clara, CA, USA,1999,1,37.2333253,-121.6846349
Santa Clara, CA, USA,2000,1,37.2333253,-121.6846349
Santa Clara, CA, USA,2006,1,37.2333253,-121.6846349
Santa Clara, CA, USA,2015,1,37.2333253,-121.6846349
Santa Clara, CA, USA,2020,1,37.2333253,-121.6846349
Santa Clarita, CA, USA,2020,1,34.3916641,-118.542586
Santa Cruz, CA, USA,1983,1,37.050096,-121.9905908
Santa Cruz, CA, USA,1989,2,37.050096,-121.9905908
Santa Cruz, CA, USA,1993,1,37.050096,-121.9905908
Santa Cruz, CA, USA,2008,1,37.050096,-121.9905908
Santa Cruz, CA, USA,2009,1,37.050096,-121.9905908
Santa Cruz, CA, USA,2017,1,37.050096,-121.9905908
Santa Fe, NM, USA,2011,1,35.6876096,-105.9384569
Santa Maria, CA, USA,1980,1,34.9531295,-120.4358577
Santa Maria, CA, USA,1983,1,34.9531295,-120.4358577
Santa Maria, CA, USA,1989,1,34.9531295,-120.4358577
Santa Maria, CA, USA,1990,1,34.9531295,-120.4358577
Santa Maria, CA, USA,2008,1,34.9531295,-120.4358577
Santa Maria, CA, USA,2013,1,34.9531295,-120.4358577
Santa Monica, CA, USA,1972,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1975,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1977,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1978,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1979,5,34.0194704,-118.4912273
Santa Monica, CA, USA,1981,3,34.0194704,-118.4912273
Santa Monica, CA, USA,1982,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1986,1,34.0194704,-118.4912273
Santa Monica, CA, USA,1988,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1989,1,34.0194704,-118.4912273
Santa Monica, CA, USA,1990,2,34.0194704,-118.4912273
Santa Monica, CA, USA,1995,2,34.0194704,-118.4912273
Santa Monica, CA, USA,2006,1,34.0194704,-118.4912273
Santa Monica, CA, USA,2008,1,34.0194704,-118.4912273
Santa Monica, CA, USA,2009,1,34.0194704,-118.4912273
Santa Monica, CA, USA,2010,2,34.0194704,-118.4912273
Santa Monica, CA, USA,2012,1,34.0194704,-118.4912273
Santa Monica, CA, USA,2015,2,34.0194704,-118.4912273
Santa Monica, CA, USA,2016,2,34.0194704,-118.4912273
Santa Monica, CA, USA,2017,1,34.0194704,-118.4912273
Santa Paula, CA, USA,1980,1,34.3541659,-119.0592705
Santa Rosa, CA, USA,1975,1,38.4404925,-122.7141049
Santa Rosa, CA, USA,1985,1,38.4404925,-122.7141049
Santa Rosa, CA, USA,2002,1,38.4404925,-122.7141049
Santa Rosa, CA, USA,2007,1,38.4404925,-122.7141049
Santa Rosa, CA, USA,2009,2,38.4404925,-122.7141049
Santa Rosa, CA, USA,2010,1,38.4404925,-122.7141049
Santa Rosa, CA, USA,2015,1,38.4404925,-122.7141049
Santa Ysabel, CA, USA,2019,1,33.1092099,-116.6730763
Sarasota, FL, USA,1972,1,27.3364347,-82.5306527
Sarasota, FL, USA,1980,1,27.3364347,-82.5306527
Sarasota, FL, USA,1991,1,27.3364347,-82.5306527
Sarasota, FL, USA,1992,1,27.3364347,-82.5306527
Sarasota, FL, USA,2001,1,27.3364347,-82.5306527
Sarasota, FL, USA,2005,1,27.3364347,-82.5306527
Sarasota, FL, USA,2007,1,27.3364347,-82.5306527
Sarasota, FL, USA,2008,1,27.3364347,-82.5306527
Sarasota, FL, USA,2009,1,27.3364347,-82.5306527
Sarasota, FL, USA,2010,1,27.3364347,-82.5306527
Sarasota, FL, USA,2012,1,27.3364347,-82.5306527
Sarasota, FL, USA,2013,1,27.3364347,-82.5306527
Sarasota, FL, USA,2014,1,27.3364347,-82.5306527
Sarasota, FL, USA,2017,1,27.3364347,-82.5306527
Sarasota, FL, USA,2018,1,27.3364347,-82.5306527
Satellite Beach, FL, USA,2002,1,28.1761233,-80.5900519
Saugus, CA, USA,2011,1,34.4493489,-118.5168257
Savannah, GA, USA,1973,1,32.0809263,-81.0911768
Savannah, GA, USA,1974,1,32.0809263,-81.0911768
Savannah, GA, USA,1980,1,32.0809263,-81.0911768
Savannah, GA, USA,1983,1,32.0809263,-81.0911768
Savannah, GA, USA,1988,1,32.0809263,-81.0911768
Savannah, GA, USA,1989,2,32.0809263,-81.0911768
Savannah, GA, USA,1994,1,32.0809263,-81.0911768
Savannah, GA, USA,2002,1,32.0809263,-81.0911768
Savannah, GA, USA,2004,1,32.0809263,-81.0911768
Savannah, GA, USA,2005,1,32.0809263,-81.0911768
Savannah, GA, USA,2009,1,32.0809263,-81.0911768
Savannah, GA, USA,2015,1,32.0809263,-81.0911768
Savannah, GA, USA,2016,2,32.0809263,-81.0911768
Sayre, PA, USA,1974,1,41.9789631,-76.515499
Schenectady, NY, USA,1979,1,42.8142432,-73.9395687
Scotia, CA, USA,1975,1,40.4823573,-124.1008808
Scotia, CA, USA,1979,1,40.4823573,-124.1008808
Scott AFB, IL, USA,2007,1,38.541616,-89.8519635452
Scott, LA, USA,1998,1,30.2357569,-92.0945672
Scottsbluff, NE, USA,1990,1,41.862302,-103.6627088
Scottsdale, AZ, USA,1988,1,33.4942189,-111.9260184
Scottsdale, AZ, USA,2002,1,33.4942189,-111.9260184
Scottsdale, AZ, USA,2006,2,33.4942189,-111.9260184
Scottsdale, AZ, USA,2008,1,33.4942189,-111.9260184
Scottsdale, AZ, USA,2017,1,33.4942189,-111.9260184
Scottsdale, AZ, USA,2018,3,33.4942189,-111.9260184
Scottsdale, AZ, USA,2020,1,33.4942189,-111.9260184
Scranton, PA, USA,1974,1,41.4086874,-75.6621294
Scranton, PA, USA,2020,1,41.4086874,-75.6621294
Scribner, NE, USA,1988,1,41.6666664,-96.6658622
Seaford, DE, USA,1990,1,38.6413452,-75.6114584
Seaford, NY, USA,2013,1,40.66809,-73.4920570413
Seattle, WA, USA,1970,2,47.6038321,-122.3300624
Seattle, WA, USA,1971,2,47.6038321,-122.3300624
Seattle, WA, USA,1972,3,47.6038321,-122.3300624
Seattle, WA, USA,1975,1,47.6038321,-122.3300624
Seattle, WA, USA,1978,1,47.6038321,-122.3300624
Seattle, WA, USA,1980,2,47.6038321,-122.3300624
Seattle, WA, USA,1981,1,47.6038321,-122.3300624
Seattle, WA, USA,1983,1,47.6038321,-122.3300624
Seattle, WA, USA,1984,2,47.6038321,-122.3300624
Seattle, WA, USA,1986,1,47.6038321,-122.3300624
Seattle, WA, USA,1987,2,47.6038321,-122.3300624
Seattle, WA, USA,1989,1,47.6038321,-122.3300624
Seattle, WA, USA,1993,1,47.6038321,-122.3300624
Seattle, WA, USA,1997,2,47.6038321,-122.3300624
Seattle, WA, USA,1998,2,47.6038321,-122.3300624
Seattle, WA, USA,1999,1,47.6038321,-122.3300624
Seattle, WA, USA,2000,1,47.6038321,-122.3300624
Seattle, WA, USA,2004,1,47.6038321,-122.3300624
Seattle, WA, USA,2006,1,47.6038321,-122.3300624
Seattle, WA, USA,2009,1,47.6038321,-122.3300624
Seattle, WA, USA,2010,1,47.6038321,-122.3300624
Seattle, WA, USA,2014,2,47.6038321,-122.3300624
Seattle, WA, USA,2015,2,47.6038321,-122.3300624
Seattle, WA, USA,2016,1,47.6038321,-122.3300624
Seattle, WA, USA,2017,1,47.6038321,-122.3300624
Seattle, WA, USA,2018,1,47.6038321,-122.3300624
Seattle, WA, USA,2020,1,47.6038321,-122.3300624
Sebastian, FL, USA,2009,1,27.816415,-80.4706078
Sebring, FL, USA,1988,1,27.4957453,-81.4410425
Sebring, FL, USA,1989,1,27.4957453,-81.4410425
Sebring, FL, USA,1994,1,27.4957453,-81.4410425
Sedro-Woolley, WA, USA,2001,1,48.5049158,-122.23494
Seguin, TX, USA,1988,1,29.5688411,-97.9647269
Sellersville, PA, USA,1986,1,40.3542858,-75.3050079
Selma, AL, USA,1978,1,32.4078632,-87.0207473
Selma, AL, USA,1981,1,32.4078632,-87.0207473
Selma, CA, USA,2006,1,36.5707838,-119.6120765
Selmer, TN, USA,1999,1,35.1700744,-88.5923645
Seminole, FL, USA,2017,1,28.7225829,-81.2353683
Seminole, FL, USA,2018,1,28.7225829,-81.2353683
Seneca, SC, USA,1977,1,34.6865321,-82.9527288
Seneca, SC, USA,2000,1,34.6865321,-82.9527288
Senoia, GA, USA,2014,1,33.3145415,-84.5425594002
Seward, NE, USA,2012,1,40.8695533,-97.1706676
Sewickley, PA, USA,1984,1,40.5364566,-80.1845031
Sewickley, PA, USA,1989,1,40.5364566,-80.1845031
Seymour, IN, USA,1984,1,41.395317,-73.0724442
Sharon, CT, USA,1970,1,41.2331116,-80.4934035
Sharon, PA, USA,1978,1,41.2331116,-80.4934035
Sharon, PA, USA,1995,1,41.2331116,-80.4934035
Shawano, WI, USA,1972,1,44.7822064,-88.6089917
Shawnee, OK, USA,2015,1,35.3272928,-96.9253004
Shelby, NC, USA,2003,1,35.2919489,-81.5402112
Shelby, NC, USA,2005,1,35.2919489,-81.5402112
Shelby, NC, USA,2006,1,35.2919489,-81.5402112
Shelby, NC, USA,2020,1,35.2919489,-81.5402112
Shelbyville, KY, USA,1993,1,38.2120144,-85.2235666
Sherman, TX, USA,1994,1,36.2452294,-101.8858689
Shiner, TX, USA,2001,1,29.429978,-97.1717981
Shirley, MA, USA,1974,1,42.543702,-71.6495134
Shreveport, LA, USA,1973,1,32.5221828,-93.7651944
Shreveport, LA, USA,1983,1,32.5221828,-93.7651944
Shreveport, LA, USA,1986,2,32.5221828,-93.7651944
Shreveport, LA, USA,1987,1,32.5221828,-93.7651944
Shreveport, LA, USA,1989,2,32.5221828,-93.7651944
Shreveport, LA, USA,1992,1,32.5221828,-93.7651944
Shreveport, LA, USA,1994,1,32.5221828,-93.7651944
Shreveport, LA, USA,1999,1,32.5221828,-93.7651944
Shreveport, LA, USA,2005,2,32.5221828,-93.7651944
Shreveport, LA, USA,2007,1,32.5221828,-93.7651944
Shreveport, LA, USA,2008,1,32.5221828,-93.7651944
Shreveport, LA, USA,2011,2,32.5221828,-93.7651944
Shreveport, LA, USA,2013,1,32.5221828,-93.7651944
Shreveport, LA, USA,2016,1,32.5221828,-93.7651944
Sidney, NE, USA,1997,1,47.716735,-104.155973
Sidney, OH, USA,1997,1,40.2842164,-84.1554987
Sikeston, MO, USA,2008,2,36.876719,-89.5878579
Silver Spring, MD, USA,1986,1,39.0086411,-77.0206311691
Silver Spring, MD, USA,1988,1,39.0086411,-77.0206311691
Silver Spring, MD, USA,2005,1,39.0086411,-77.0206311691
Silver Spring, MD, USA,2008,2,39.0086411,-77.0206311691
Simi Valley, CA, USA,1998,1,34.2677404,-118.7538071
Simi Valley, CA, USA,2004,1,34.2677404,-118.7538071
Simi Valley, CA, USA,2012,1,34.2677404,-118.7538071
Simi Valley, CA, USA,2013,2,34.2677404,-118.7538071
Simi Valley, CA, USA,2017,1,34.2677404,-118.7538071
Simpsonville, SC, USA,2017,1,34.7370639,-82.2542834
Sioux City, IA, USA,1980,1,42.4966815,-96.4058782
Sioux City, IA, USA,1995,1,42.4966815,-96.4058782
Sioux City, IA, USA,2007,1,42.4966815,-96.4058782
Sioux City, IA, USA,2011,1,42.4966815,-96.4058782
Sioux City, IA, USA,2016,1,42.4966815,-96.4058782
Sioux Falls, SD, USA,1971,1,43.5460587,-96.7313928
Sioux Falls, SD, USA,2015,1,43.5460587,-96.7313928
Slayton, MN, USA,1974,1,43.987742,-95.755846
Sleepy Eye, MN, USA,1990,1,44.2971692,-94.724204
Slidell, LA, USA,2005,1,30.2751945,-89.7811745
Slidell, LA, USA,2009,1,30.2751945,-89.7811745
Slidell, LA, USA,2014,1,30.2751945,-89.7811745
Slidell, LA, USA,2019,1,30.2751945,-89.7811745
Smithfield, NC, USA,1973,1,35.5085531,-78.33936
Smithtown, NY, USA,1988,1,40.8559314,-73.2006687
Smithtown, NY, USA,1997,1,40.8559314,-73.2006687
Smithville, TN, USA,1993,1,35.9606186,-85.8141516
Smithville, TX, USA,1970,1,30.0056275,-97.1559077
Smyrna, GA, USA,2013,1,39.2998339,-75.6046494
Smyrna, TN, USA,2000,1,35.9828413,-86.5186045
Sneads Ferry, NC, USA,2017,1,34.5575965,-77.3800504494
Snellville, GA, USA,2018,1,33.857328,-84.0199108
Snellville, GA, USA,2019,2,33.857328,-84.0199108
Snohomish, WA, USA,2017,1,47.9180275,-122.0899646
